cwe_id,name,score,search_source
190,Integer Overflow or Wraparound,6226.179046836171,unknown
197,Numeric Truncation Error,6111.001040898432,unknown
681,Incorrect Conversion between Numeric Types,5963.681989076041,unknown
125,Out-of-bounds Read,5905.248234385475,unknown
193,Off-by-one Error,5748.498365514093,unknown
