cwe_id,name,score,search_source
754,Improper Check for Unusual or Exceptional Conditions,6903.449601020838,unknown
770,Allocation of Resources Without Limits or Throttling,6833.765118887695,unknown
789,Memory Allocation with Excessive Size Value,6754.476734940915,unknown
401,Missing Release of Memory after Effective Lifetime,6482.456326433492,unknown
400,Uncontrolled Resource Consumption,6460.916489042666,unknown
