cwe_id,name,score,search_source
367,Time-of-check Time-of-use (TOCTOU) Race Condition,4890.8910233626775,unknown
59,Improper Link Resolution Before File Access ('Link Following'),4855.116931599302,unknown
863,Incorrect Authorization,4770.8060312856705,unknown
285,Improper Authorization,4735.142866018718,unknown
639,Authorization Bypass Through User-Controlled Key,4547.949755082813,unknown
