cwe_id,name,score,search_source
190,Integer Overflow or Wraparound,5901.496510575572,unknown
125,Out-of-bounds Read,5471.547355813488,unknown
193,Off-by-one Error,5404.0637295960805,unknown
681,Incorrect Conversion between Numeric Types,5396.0790011161,unknown
1284,Improper Validation of Specified Quantity in Input,5322.8485996841755,unknown
