cwe_id,name,score,search_source
312,Cleartext Storage of Sensitive Information,4652.078768066178,unknown
321,Use of Hard-coded Cryptographic Key,4238.4751057931235,unknown
1391,Use of Weak Credentials,4187.737507458392,unknown
532,Insertion of Sensitive Information into Log File,4179.105142607448,unknown
916,Use of Password Hash With Insufficient Computational Effort,4179.059483491108,unknown
