cwe_id,name,score,search_source
1284,Improper Validation of Specified Quantity in Input,6858.341616428436,base_query
667,Improper Locking,6721.7173954209675,base_query
190,Integer Overflow or Wraparound,6710.913256149598,base_query
770,Allocation of Resources Without Limits or Throttling,6612.430730316371,base_query
789,Memory Allocation with Excessive Size Value,6605.44408918875,base_query
