cwe_id,name,score,search_source
22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),8803.119041457621,unknown
23,Relative Path Traversal,8529.485964004252,unknown
59,Improper Link Resolution Before File Access ('Link Following'),8019.87080410621,unknown
1336,Improper Neutralization of Special Elements Used in a Template Engine,8018.537511956114,unknown
73,External Control of File Name or Path,7987.750825709267,unknown
