cwe_id,name,score,search_source
190,Integer Overflow or Wraparound,5707.989381038497,base_query
197,Numeric Truncation Error,5497.114140890399,base_query
125,Out-of-bounds Read,5246.458697928045,base_query
193,Off-by-one Error,5225.318683144114,base_query
681,Incorrect Conversion between Numeric Types,5208.363979314497,base_query
