cwe_id,name,type,score
80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Variant,0.797068293820109
116,Improper Encoding or Escaping of Output,Class,0.7767611807475772
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.775623449043909
639,Authorization Bypass Through User-Controlled Key,Base,0.7755134415134359
472,External Control of Assumed-Immutable Web Parameter,Base,0.774448545906973
425,Direct Request ('Forced Browsing'),Base,0.7722015398527459
184,Incomplete List of Disallowed Inputs,Base,0.7721537693298679
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7663005988231619
113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),Variant,0.7632150845791827
41,Improper Resolution of Path Equivalence,Base,0.7629434585196231
