cwe_id,name,type,score
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7858008243576582
1288,Improper Validation of Consistency within Input,Base,0.7548207175236086
681,Incorrect Conversion between Numeric Types,Base,0.752256271737049
131,Incorrect Calculation of Buffer Size,Base,0.7507140858896975
191,Integer Underflow (Wrap or Wraparound),Base,0.749154359504345
197,Numeric Truncation Error,Base,0.7479620986407101
125,Out-of-bounds Read,Base,0.7447370083279055
129,Improper Validation of Array Index,Variant,0.7423127756558728
703,Improper Check or Handling of Exceptional Conditions,Pillar,0.7386821285236354
1286,Improper Validation of Syntactic Correctness of Input,Base,0.7379962562646313
