cwe_id,name,type,score
415,Double Free,Variant,0.7836434011450457
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7768429851267257
404,Improper Resource Shutdown or Release,Class,0.7736010997043284
667,Improper Locking,Class,0.7729160332414984
252,Unchecked Return Value,Base,0.7713950646246344
131,Incorrect Calculation of Buffer Size,Base,0.7711530688368872
824,Access of Uninitialized Pointer,Base,0.7637627751601646
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7610031959956606
476,NULL Pointer Dereference,Base,0.7572516051743136
822,Untrusted Pointer Dereference,Base,0.7566160418977929
