cwe_id,name,type,score
668,Exposure of Resource to Wrong Sphere,Class,0.7642097464612483
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7625546003214023
610,Externally Controlled Reference to a Resource in Another Sphere,Class,0.7527039748063447
552,Files or Directories Accessible to External Parties,Base,0.7418290897641808
669,Incorrect Resource Transfer Between Spheres,Class,0.7387555736517779
99,Improper Control of Resource Identifiers ('Resource Injection'),Class,0.7371663159543942
653,Improper Isolation or Compartmentalization,Class,0.7350298444879411
73,External Control of File Name or Path,Base,0.7348848771616853
405,Asymmetric Resource Consumption (Amplification),Class,0.7327659555257628
41,Improper Resolution of Path Equivalence,Base,0.7322926897655807
