cwe_id,name,type,score
1220,Insufficient Granularity of Access Control,Base,0.771150342594543
274,Improper Handling of Insufficient Privileges,Base,0.7705318071285695
653,Improper Isolation or Compartmentalization,Class,0.7644801581240424
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.7643125940045734
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7609200802905081
668,Exposure of Resource to Wrong Sphere,Class,0.7606914183894311
691,Insufficient Control Flow Management,Pillar,0.7554665186171667
424,Improper Protection of Alternate Path,Class,0.7542872497379034
73,External Control of File Name or Path,Base,0.7528942459090664
552,Files or Directories Accessible to External Parties,Base,0.7521232466063679
