cwe_id,name,type,score
667,Improper Locking,Class,0.7844614328870928
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7818322339686494
404,Improper Resource Shutdown or Release,Class,0.7813730206070278
1021,Improper Restriction of Rendered UI Layers or Frames,Base,0.7792911121180354
366,Race Condition within a Thread,Base,0.7755277307955274
451,User Interface (UI) Misrepresentation of Critical Information,Class,0.7664568031696548
665,Improper Initialization,Class,0.7650868573315639
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7621292617672578
908,Use of Uninitialized Resource,Base,0.7619480064275903
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7615045613082528
