cwe_id,name,type,score
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7728204766620395
184,Incomplete List of Disallowed Inputs,Base,0.7616498406015618
1236,Improper Neutralization of Formula Elements in a CSV File,Base,0.7511415087141735
73,External Control of File Name or Path,Base,0.7451980759918585
138,Improper Neutralization of Special Elements,Class,0.7445479227651985
917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),Base,0.7422957848732786
80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Variant,0.7364345258530782
88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),Base,0.7349988211849618
943,Improper Neutralization of Special Elements in Data Query Logic,Class,0.7326455306179873
41,Improper Resolution of Path Equivalence,Base,0.7305963774089963
