cwe_id,name,type,score
184,Incomplete List of Disallowed Inputs,Base,0.782367630618012
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7745211702809105
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7714345868126968
41,Improper Resolution of Path Equivalence,Base,0.7685796614118643
345,Insufficient Verification of Data Authenticity,Class,0.768030391521019
303,Incorrect Implementation of Authentication Algorithm,Base,0.7670326708918244
73,External Control of File Name or Path,Base,0.7638993039393873
668,Exposure of Resource to Wrong Sphere,Class,0.7637111831627399
472,External Control of Assumed-Immutable Web Parameter,Base,0.761515383403398
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7608111950068632
