cwe_id,name,type,score
405,Asymmetric Resource Consumption (Amplification),Class,0.7735397841020584
404,Improper Resource Shutdown or Release,Class,0.7731256523565551
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7694919337928363
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7669773440031543
667,Improper Locking,Class,0.7493110997256308
799,Improper Control of Interaction Frequency,Class,0.7472451248256491
668,Exposure of Resource to Wrong Sphere,Class,0.747160822247923
1325,Improperly Controlled Sequential Memory Allocation,Base,0.7436681994943553
653,Improper Isolation or Compartmentalization,Class,0.7421144300394691
407,Inefficient Algorithmic Complexity,Class,0.7414422656352748
