cwe_id,name,type,score
274,Improper Handling of Insufficient Privileges,Base,0.7918242263266979
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.7733992167814123
1390,Weak Authentication,Class,0.7724233023403166
303,Incorrect Implementation of Authentication Algorithm,Base,0.7702317433079415
653,Improper Isolation or Compartmentalization,Class,0.7700337949264413
267,Privilege Defined With Unsafe Actions,Base,0.7670213774614802
668,Exposure of Resource to Wrong Sphere,Class,0.766785791734814
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7640852653019681
266,Incorrect Privilege Assignment,Base,0.7624067430497378
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7618330215507667
