cwe_id,name,type,score
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7999644141528273
184,Incomplete List of Disallowed Inputs,Base,0.7852479917278978
88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),Base,0.7789345987524561
80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Variant,0.7731922528101753
73,External Control of File Name or Path,Base,0.7731238453410628
41,Improper Resolution of Path Equivalence,Base,0.77272729326167
138,Improper Neutralization of Special Elements,Class,0.772631812594599
116,Improper Encoding or Escaping of Output,Class,0.7695151714039697
59,Improper Link Resolution Before File Access ('Link Following'),Base,0.7674422843727315
427,Uncontrolled Search Path Element,Base,0.7660969878522425
