cwe_id,name,type,score
434,Unrestricted Upload of File with Dangerous Type,Base,0.7783755798722372
552,Files or Directories Accessible to External Parties,Base,0.76454871329232
184,Incomplete List of Disallowed Inputs,Base,0.756427097151849
73,External Control of File Name or Path,Base,0.7546515940330032
23,Relative Path Traversal,Base,0.7503962029118925
183,Permissive List of Allowed Inputs,Base,0.7476512794289688
41,Improper Resolution of Path Equivalence,Base,0.7449318073266279
639,Authorization Bypass Through User-Controlled Key,Base,0.7435701794149063
274,Improper Handling of Insufficient Privileges,Base,0.7435624125856732
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7419479091793806
