cwe_id,name,type,score
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7756129728655035
667,Improper Locking,Class,0.7663849333610933
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7634053503678127
366,Race Condition within a Thread,Base,0.759129845981924
41,Improper Resolution of Path Equivalence,Base,0.7548934663246537
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7538037401220654
404,Improper Resource Shutdown or Release,Class,0.7516681475309999
703,Improper Check or Handling of Exceptional Conditions,Pillar,0.7504064863608731
662,Improper Synchronization,Class,0.7491030186302424
668,Exposure of Resource to Wrong Sphere,Class,0.7464946285345495
