cwe_id,name,type,score
667,Improper Locking,Class,0.8084955475821348
404,Improper Resource Shutdown or Release,Class,0.7859659885717882
662,Improper Synchronization,Class,0.7787733719305685
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.777963410680405
366,Race Condition within a Thread,Base,0.7777044021206193
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7743665241608098
665,Improper Initialization,Class,0.7641370124932361
754,Improper Check for Unusual or Exceptional Conditions,Class,0.763484605282598
191,Integer Underflow (Wrap or Wraparound),Base,0.7589687366557853
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7574735255352766
