cwe_id,name,type,score
274,Improper Handling of Insufficient Privileges,Base,0.809780028586875
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.8010021086404691
653,Improper Isolation or Compartmentalization,Class,0.7783021886928209
266,Incorrect Privilege Assignment,Base,0.7771116532311098
267,Privilege Defined With Unsafe Actions,Base,0.7633208491505568
281,Improper Preservation of Permissions,Base,0.7630780004316673
1220,Insufficient Granularity of Access Control,Base,0.7565432048696261
404,Improper Resource Shutdown or Release,Class,0.7563942435253763
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7512265078123335
668,Exposure of Resource to Wrong Sphere,Class,0.7488561458594101
