cwe_id,name,type,score
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7739381138957047
184,Incomplete List of Disallowed Inputs,Base,0.765114968842263
80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Variant,0.7587422522575661
138,Improper Neutralization of Special Elements,Class,0.7539545639642852
88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection'),Base,0.7504935389714061
917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),Base,0.7480572336334814
116,Improper Encoding or Escaping of Output,Class,0.7464932290583739
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7436045216372615
838,Inappropriate Encoding for Output Context,Base,0.7407196496647015
150,Improper Neutralization of Escape  Meta  or Control Sequences,Variant,0.7381316453900426
