cwe_id,name,type,score
405,Asymmetric Resource Consumption (Amplification),Class,0.7626333265762991
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7584195206237796
404,Improper Resource Shutdown or Release,Class,0.7578410023895621
799,Improper Control of Interaction Frequency,Class,0.7494261011050746
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7480495705479562
703,Improper Check or Handling of Exceptional Conditions,Pillar,0.7466130747504792
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7427350973873674
668,Exposure of Resource to Wrong Sphere,Class,0.7424733162131316
789,Memory Allocation with Excessive Size Value,Variant,0.7420341678296007
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7419124457624385
