cwe_id,name,type,score
366,Race Condition within a Thread,Base,0.7790939297852626
662,Improper Synchronization,Class,0.7774992640668484
667,Improper Locking,Class,0.7726428935678744
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7671140036408651
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7588734702006898
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7539682110951187
404,Improper Resource Shutdown or Release,Class,0.7508843690965751
606,Unchecked Input for Loop Condition,Base,0.7335678587788754
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7328502607625224
703,Improper Check or Handling of Exceptional Conditions,Pillar,0.7301943015066825
