cwe_id,name,type,score
668,Exposure of Resource to Wrong Sphere,Class,0.7632170871762538
664,Improper Control of a Resource Through its Lifetime,Pillar,0.7589574114844847
653,Improper Isolation or Compartmentalization,Class,0.7496342430575016
610,Externally Controlled Reference to a Resource in Another Sphere,Class,0.743675193620357
669,Incorrect Resource Transfer Between Spheres,Class,0.7416154624672834
552,Files or Directories Accessible to External Parties,Base,0.7405472003416552
1220,Insufficient Granularity of Access Control,Base,0.7361748940711796
404,Improper Resource Shutdown or Release,Class,0.7318593847173953
274,Improper Handling of Insufficient Privileges,Base,0.7316266520824
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7310676136837848
