cwe_id,name,type,score
807,Reliance on Untrusted Inputs in a Security Decision,Base,0.7534944894683124
1391,Use of Weak Credentials,Class,0.7532371150589967
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7487340295760267
303,Incorrect Implementation of Authentication Algorithm,Base,0.7460924978476501
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7433015553249455
472,External Control of Assumed-Immutable Web Parameter,Base,0.7425877255591722
1390,Weak Authentication,Class,0.7421389013048671
184,Incomplete List of Disallowed Inputs,Base,0.7400243665607322
798,Use of Hard-coded Credentials,Base,0.7383442346904745
204,Observable Response Discrepancy,Base,0.7363887583367769
