cwe_id,name,type,score
41,Improper Resolution of Path Equivalence,Base,0.7700182717327737
23,Relative Path Traversal,Base,0.7649753176726015
73,External Control of File Name or Path,Base,0.7507684245134033
24,Path Traversal: '../filedir',Variant,0.7463016077207445
59,Improper Link Resolution Before File Access ('Link Following'),Base,0.7421501865488721
36,Absolute Path Traversal,Base,0.7404097639575358
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.7396204954700876
74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),Class,0.7346956027620024
25,Path Traversal: '/../filedir',Variant,0.7314209009951209
184,Incomplete List of Disallowed Inputs,Base,0.7311426061209065
