cwe_id,name,type,score
59,Improper Link Resolution Before File Access ('Link Following'),Base,0.793949547107895
667,Improper Locking,Class,0.781895332590661
41,Improper Resolution of Path Equivalence,Base,0.7815731502795136
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7758297641152523
73,External Control of File Name or Path,Base,0.7704514548199621
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7699274909705192
131,Incorrect Calculation of Buffer Size,Base,0.7697560832527113
23,Relative Path Traversal,Base,0.7689863296844199
754,Improper Check for Unusual or Exceptional Conditions,Class,0.7689042449332559
668,Exposure of Resource to Wrong Sphere,Class,0.7687158498908929
