cwe_id,name,type,score
667,Improper Locking,Class,0.7960922549164444
754,Improper Check for Unusual or Exceptional Conditions,Class,0.789078982604754
404,Improper Resource Shutdown or Release,Class,0.7785676910184058
909,Missing Initialization of Resource,Class,0.7778397823410451
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7769374343899837
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.7765978920042471
665,Improper Initialization,Class,0.7713400529861807
908,Use of Uninitialized Resource,Base,0.7664296670777491
824,Access of Uninitialized Pointer,Base,0.7658193398902833
203,Observable Discrepancy,Base,0.7643317505065835
