cwe_id,name,type,score
472,External Control of Assumed-Immutable Web Parameter,Base,0.748502165691459
352,Cross-Site Request Forgery (CSRF),Compound,0.7381726289014914
425,Direct Request ('Forced Browsing'),Base,0.7314198424629794
208,Observable Timing Discrepancy,Base,0.7261726417636086
116,Improper Encoding or Escaping of Output,Class,0.7167271989025907
639,Authorization Bypass Through User-Controlled Key,Base,0.7165747347633087
434,Unrestricted Upload of File with Dangerous Type,Base,0.7100968694258856
1390,Weak Authentication,Class,0.7088480372432333
184,Incomplete List of Disallowed Inputs,Base,0.7049602657850863
138,Improper Neutralization of Special Elements,Class,0.7039712656280896
