cwe_id,name,type,score
405,Asymmetric Resource Consumption (Amplification),Class,0.7932079636544893
404,Improper Resource Shutdown or Release,Class,0.7899943232895867
664,Improper Control of a Resource Through its Lifetime,Pillar,0.781749878353073
668,Exposure of Resource to Wrong Sphere,Class,0.7758381094895859
799,Improper Control of Interaction Frequency,Class,0.7752816552484507
280,Improper Handling of Insufficient Permissions or Privileges ,Base,0.7719121529720266
274,Improper Handling of Insufficient Privileges,Base,0.7717561928049858
226,Sensitive Information in Resource Not Removed Before Reuse,Base,0.7695990320946495
653,Improper Isolation or Compartmentalization,Class,0.7669429930988574
667,Improper Locking,Class,0.7641771398393851
