cwe_id,name,type,score
367,Time-of-check Time-of-use (TOCTOU) Race Condition,Base,0.7898256590956727
59,Improper Link Resolution Before File Access ('Link Following'),Base,0.7655248232111335
41,Improper Resolution of Path Equivalence,Base,0.7554406426400786
667,Improper Locking,Class,0.7548702047642022
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),Class,0.752877176712777
404,Improper Resource Shutdown or Release,Class,0.7501983545376307
1289,Improper Validation of Unsafe Equivalence in Input,Base,0.744874820206815
754,Improper Check for Unusual or Exceptional Conditions,Class,0.742986228120782
208,Observable Timing Discrepancy,Base,0.738475097080454
668,Exposure of Resource to Wrong Sphere,Class,0.7373775030663647
