cwe_id,name,type,score,relationship_count
613,Insufficient Session Expiration,base,4.329000000000001,0
804,Guessable CAPTCHA,base,4.329000000000001,0
911,Improper Update of Reference Count,base,2.8651999999999997,0
826,Premature Release of Resource During Expected Lifetime,base,2.73416,0
481,Assigning instead of Comparing,variant,2.6784000000000003,0
287,Improper Authentication,class,2.5519999999999996,0
942,Permissive Cross-domain Policy with Untrusted Domains,variant,2.5507200000000005,0
274,Improper Handling of Insufficient Privileges,Base,2.497093309524413,0
280,Improper Handling of Insufficient Permissions or Privileges ,Base,2.496823295289506,0
307,Improper Restriction of Excessive Authentication Attempts,base,2.4699999999999998,0
