cwe_id,name,type,score,relationship_count
363,Race Condition Enabling Link Following,base,4.329000000000001,0
386,Symbolic Name not Mapping to Correct Object,base,3.4502,0
61,UNIX Symbolic Link (Symlink) Following,compound,3.002,0
59,Improper Link Resolution Before File Access ('Link Following'),Base,2.90774936479747,0
367,Time-of-check Time-of-use (TOCTOU) Race Condition,base,2.7742,0
942,Permissive Cross-domain Policy with Untrusted Domains,variant,2.5507200000000005,0
266,Incorrect Privilege Assignment,Base,2.4949383816256914,0
274,Improper Handling of Insufficient Privileges,Base,2.4895911335411416,0
362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),class,2.48,0
379,Creation of Temporary File in Directory with Insecure Permissions,base,2.4699999999999998,0
