cwe_id,name,type,score,relationship_count
79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),base,5.031000000000001,0
613,Insufficient Session Expiration,base,4.329000000000001,0
494,Download of Code Without Integrity Check,base,4.329000000000001,0
942,Permissive Cross-domain Policy with Untrusted Domains,variant,3.8784,0
322,Key Exchange without Entity Authentication,base,3.5671999999999997,0
352,Cross-Site Request Forgery (CSRF),compound,3.542,0
183,Permissive List of Allowed Inputs,base,3.06904,0
434,Unrestricted Upload of File with Dangerous Type,base,2.8651999999999997,0
295,Improper Certificate Validation,base,2.7742,0
226,Sensitive Information in Resource Not Removed Before Reuse,base,2.73416,0
