cwe_id,name,type,score,relationship_count
170,Improper Null Termination,base,5.031000000000001,0
193,Off-by-one Error,base,4.329000000000001,0
617,Reachable Assertion,base,4.329000000000001,0
120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),base,4.329000000000001,0
126,Buffer Over-read,variant,3.7507200000000003,0
463,Deletion of Data Structure Sentinel,base,3.6399999999999997,0
464,Addition of Data Structure Sentinel,base,3.6399999999999997,0
147,Improper Neutralization of Input Terminators,variant,3.11472,0
123,Write-what-where Condition,base,2.8651999999999997,0
128,Wrap-around Error,base,2.8651999999999997,0
